Metric,Dec.  2020,Dec.  2019,Dec.  2018,Company,cik_str,0,1,2,Sep.  2020,Jun.  2020,Mar.  2020,Sep.  2019,Jun.  2019,Mar.  2019,Jul.  2021,Jul.  2020,Jul.  2019,Jun.  2021,Oct.  2021,Oct.  2020,Jan.  2021,Sep.  2021,Oct.  2019,Mar.  2021,Nov.  2020,Aug.  2020,Feb.  2020,Nov.  2019,Aug.  2019,May  2020,May  2019,Feb.  2019,Jan.  2020,Jun.  2018,May  2021,Nov.  2018,Apr.  2021,Apr.  2020,Apr.  2019,Jan.  2019,"Dec.  2020 
Trade_Names 
metropolitan_area 
segment","Dec.  2020 
USD ($) 
$ ","Dec.  2019 
USD ($) 
$ ","Dec.  2018 
USD ($) 
$ ",3,"Mar.  2021 
USD ($)",Sep.  2018,"Dec.  2020 
USD ($) 
mi","Sep.  2020 
USD ($)","Jun.  2020 
USD ($)","Mar.  2020 
USD ($)","Dec.  2019 
USD ($)","Sep.  2019 
USD ($)","Jun.  2019 
USD ($)","Mar.  2019 
USD ($)","Dec.  2020 
USD ($) 
segment 
mi","Dec.  2018 
USD ($)",Aug.  2021,Feb.  2021
Sales,,,,"TYSON FOODS, INC. (Filer) ", 0000100493,,,,,,,42405000000,,,,,,,,43185000000,,,,,,,,,,,,,,,,,,,,,,,,,,,40052000000,,,,,,,,,,,,
Sales,,,,"TYSON FOODS, INC. (Filer) ", 0000100493,,,,,,,42405000000,,,,,,,,43185000000,,,,,,,,,,,,,,,,,,,,,,,,,,,40052000000,,,,,,,,,,,,
Sales,,,,"TYSON FOODS, INC. (Filer) ", 0000100493,,,,,,,42405000000,,,,,,,,43185000000,,,,,,,,,,,,,,,,,,,,,,,,,,,40052000000,,,,,,,,,,,,
Sales,,,,"TYSON FOODS, INC. (Filer) ", 0000100493,,,,,,,42405000000,,,,,,,,43185000000,,,,,,,,,,,,,,,,,,,,,,,,,,,40052000000,,,,,,,,,,,,
Loansheldforsale,216000000,162000000,165000000,US BANCORP \DE\ (Filer) , 0000036104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Changesinunrealizedgainsandlossesoninvestmentsecuritiesavailable-for-sale,2905000000.0,1693000000,-656000000.0,US BANCORP \DE\ (Filer) , 0000036104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Changesinunrealizedgainsandlossesoninvestmentsecuritiesavailable-for-sale,2905000000.0,1693000000,-656000000.0,US BANCORP \DE\ (Filer) , 0000036104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Changesinunrealizedgainsandlossesoninvestmentsecuritiesavailable-for-sale,2905000000.0,1693000000,-656000000.0,US BANCORP \DE\ (Filer) , 0000036104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,US BANCORP \DE\ (Filer) , 0000036104,Securitiesavailable-for-saleandfinancialinstruments,-755000000,-111000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,US BANCORP \DE\ (Filer) , 0000036104,Securitiesavailable-for-saleandfinancialinstruments,-755000000,-111000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenues,1241165000.0,1152193000.0,1046859000.0,"UDR, Inc. (Filer) ", 0000074208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenues,1241165000.0,1152193000.0,1046859000.0,"UDR, Inc. (Filer) ", 0000074208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totaloperatingexpenses,1111339000,936418000.0,828338000,"UDR, Inc. (Filer) ", 0000074208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netsales,,,,"Ulta Beauty, Inc. (Filer) ", 0001403568,,,,,,,,,,,,,,,1552033000,2198701000,,,,,1228009000,2305918000,1682514000,1666607000,1173210000,1743029000,6716615000,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totaloperatingrevenues,19533000000,21708000000,22832000000,UNION PACIFIC CORP (Filer) , 0000100885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totaloperatingrevenues,19533000000,21708000000,22832000000,UNION PACIFIC CORP (Filer) , 0000100885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totaloperatingrevenues,19533000000,21708000000,22832000000,UNION PACIFIC CORP (Filer) , 0000100885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totaloperatingrevenues,,,,UNION PACIFIC CORP (Filer) , 0000100885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5141000000.0,4919000000.0,4244000000.0,5229000000.0,5212000000.0,5516000000.0,5596000000.0,5384000000.0,19533000000,22832000000,,
Operatingrevenue,15355000000.0,43259000000.0,41303000000.0,"United Airlines Holdings, Inc. (Filer) ", 0000100517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operatingrevenue,15355000000.0,43259000000.0,41303000000.0,"United Airlines Holdings, Inc. (Filer) ", 0000100517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operatingrevenue,15355000000.0,43259000000.0,41303000000.0,"United Airlines Holdings, Inc. (Filer) ", 0000100517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"United Airlines Holdings, Inc. (Filer) ", 0000100517,Deferredrevenue,1409000000,1287000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue,84628000000,74094000000,71861000000,UNITED PARCEL SERVICE INC (Filer) , 0001090727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue,84628000000,74094000000,71861000000,UNITED PARCEL SERVICE INC (Filer) , 0001090727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue,84628000000,74094000000,71861000000,UNITED PARCEL SERVICE INC (Filer) , 0001090727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenues,8530000000.0,9351000000.0,8047000000.0,UNITED RENTALS NORTH AMERICA INC (Filer) , 0001047166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenues,257141000000,242155000000,226247000000,UNITEDHEALTH GROUP INC (Filer) , 0000731766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenues,257141000000,242155000000,226247000000,UNITEDHEALTH GROUP INC (Filer) , 0000731766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netrevenues,11558897000,11378259000,10772278000,UNIVERSAL HEALTH SERVICES INC (Filer) , 0000352915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netrevenues,11558897000,11378259000,10772278000,UNIVERSAL HEALTH SERVICES INC (Filer) , 0000352915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netrevenues,11558897000,11378259000,10772278000,UNIVERSAL HEALTH SERVICES INC (Filer) , 0000352915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netrevenues,11558897000,11378259000,10772278000,UNIVERSAL HEALTH SERVICES INC (Filer) , 0000352915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenues,3795357000.0,3872750000.0,3745810000.0,"Ventas, Inc. (Filer) ", 0000740260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unrealized-lossgainonavailableforsalesecurities,-3549000,11634000,14944000,"Ventas, Inc. (Filer) ", 0000740260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenues,921165000.0,996004000.0,3745810000.0,"Ventas, Inc. (Filer) ", 0000740260,,,,918940000.0,943198000.0,1012054000.0,983155000.0,950717000.0,942874000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenues,1265052000,1231661000,1214969000,VERISIGN INC/CA (Filer) , 0001014473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenues,1265052000,1231661000,1214969000,VERISIGN INC/CA (Filer) , 0001014473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenues,1265052000,1231661000,1214969000,VERISIGN INC/CA (Filer) , 0001014473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VERISIGN INC/CA (Filer) , 0001014473,Deferredrevenueaccrualsandreserves,66926000,70539000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenues,2784600000.0,2607100000.0,2395100000.0,"Verisk Analytics, Inc. (Filer) ", 0001442145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingRevenues,128292000000,131868000000,130863000000,VERIZON COMMUNICATIONS INC (Filer) , 0000732712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netgain/-lossonsaleofdivestedbusinesses,-126000000,261000000,0,VERIZON COMMUNICATIONS INC (Filer) , 0000732712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interestincome,65000000,121000000,94000000,VERIZON COMMUNICATIONS INC (Filer) , 0000732712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenues,6205683000.0,4162821000.0,3047597000.0,VERTEX PHARMACEUTICALS INC / MA (Filer) , 0000875320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenues,6205683000.0,4162821000.0,3047597000.0,VERTEX PHARMACEUTICALS INC / MA (Filer) , 0000875320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenues,6205683000.0,4162821000.0,3047597000.0,VERTEX PHARMACEUTICALS INC / MA (Filer) , 0000875320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VERTEX PHARMACEUTICALS INC / MA (Filer) , 0000875320,Deferredrevenues,20962000,18833000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netrevenues,,,,V F CORP (Filer) , 0000103379,,,,,,10488556000,,,10266887000,,,,,,,,,,,,,,,,,,,,,,,9238830000,,,,,,,,,,,,,,,,,,,,,,
Netrevenues,,,,V F CORP (Filer) , 0000103379,,,,,,10488556000,,,10266887000,,,,,,,,,,,,,,,,,,,,,,,9238830000,,,,,,,,,,,,,,,,,,,,,,
Netrevenues,,,,V F CORP (Filer) , 0000103379,,,,,,10488556000,,,10266887000,,,,,,,,,,,,,,,,,,,,,,,9238830000,,,,,,,,,,,,,,,,,,,,,,
Netrevenues,,,,V F CORP (Filer) , 0000103379,,,,,,10488556000,,,10266887000,,,,,,,,,,,,,,,,,,,,,,,9238830000,,,,,,,,,,,,,,,,,,,,,,
,,,,V F CORP (Filer) , 0000103379,Outsidebasisdifferenceonassetsheld-for-sale,228735000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,V F CORP (Filer) , 0000103379,Outsidebasisdifferenceonassetsheld-for-sale,228735000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netsales,11819900000.0,11370300000.0,11268700000.0,Viatris Inc (Filer) , 0001792044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenues,11946000000.0,11500500000.0,11433900000.0,Viatris Inc (Filer) , 0001792044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenues,11946000000.0,11500500000.0,11433900000.0,Viatris Inc (Filer) , 0001792044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incomefromsales-typeanddirectfinancingleases,1007508000,822205000,741564000,VICI PROPERTIES INC. (Filer) , 0001705696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interestincome,6795000,20014000,11307000,VICI PROPERTIES INC. (Filer) , 0001705696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netrevenues,,,,VISA INC. (Filer) , 0001403161,,,,21846000000,,,22977000000,,,,,,,,,,24105000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netrevenues,,,,VISA INC. (Filer) , 0001403161,,,,21846000000,,,22977000000,,,,,,,,,,24105000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netrevenues,,,,VISA INC. (Filer) , 0001403161,,,,21846000000,,,22977000000,,,,,,,,,,24105000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netrevenues,,,,VISA INC. (Filer) , 0001403161,,,,21846000000,,,22977000000,,,,,,,,,,24105000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Researchanddevelopmentcredit,-2650000.0,-9490000.0,0.0,Vulcan Materials CO (Filer) , 0001396009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalnetsales,7556100000.0,8200000000.0,4363500000.0,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP (Filer) , 0000943452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalnetsales,7556100000.0,8200000000.0,4363500000.0,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP (Filer) , 0000943452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalnetsales,7556100000.0,8200000000.0,4363500000.0,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP (Filer) , 0000943452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Researchanddevelopmentcredit,-1.3,-1.7,-1.1,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP (Filer) , 0000943452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sales,,,,"Walgreens Boots Alliance, Inc. (Filer) ", 0001618921,,,,,,,,,,,,,,,,,,,,,121982000000,,,120074000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132509000000,
Unrealizedgainonavailableforsalesecurities,,,,"Walgreens Boots Alliance, Inc. (Filer) ", 0001618921,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96000000,
Gainsonsale-leasebacktransactions,,,,"Walgreens Boots Alliance, Inc. (Filer) ", 0001618921,,,,,,,,,,,,,,,,,,,,,308000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367000000,
Sales,,,,"Walgreens Boots Alliance, Inc. (Filer) ", 0001618921,,,,,,,,,,,,,,,,,,,,31438000000.0,30371000000.0,31336000000.0,29912000000.0,120074000000,30364000000.0,,,,,34030000000.0,,,,,,,,,,,,,,,,,,,,,,,34262000000.0,32779000000.0
Netsales,,,,Walmart Inc. (Filer) , 0000104169,,,,,,,,,,,,,,,,555233000000,,,,,,,,,,,,519926000000,,,,,,,510329000000,,,,,,,,,,,,,,,,,,,
Revenues,10671000000,11144000000,10553000000,"Discovery, Inc. (Filer) ", 0001437107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenues,10671000000,11144000000,10553000000,"Discovery, Inc. (Filer) ", 0001437107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operatingrevenues,15218000000,15455000000,14914000000,WASTE MANAGEMENT INC (Filer) , 0000823768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Available-for-salesecuritiesnet,11000000,15000000,5000000,WASTE MANAGEMENT INC (Filer) , 0000823768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Available-for-salesecuritiesnet,11000000,15000000,5000000,WASTE MANAGEMENT INC (Filer) , 0000823768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalnetsales,2365365000,2406596000,2419929000,WATERS CORP /DE/ (Filer) , 0001000697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalnetsales,2365365000,2406596000,2419929000,WATERS CORP /DE/ (Filer) , 0001000697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalnetsales,2365365000,2406596000,2419929000,WATERS CORP /DE/ (Filer) , 0001000697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalnetsales,2365365000,2406596000,2419929000,WATERS CORP /DE/ (Filer) , 0001000697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operatingrevenues,7241700000.0,7523100000.0,7679500000.0,"WEC ENERGY GROUP, INC. (Filer) ", 0000783325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operatingrevenues,7241700000.0,7523100000.0,7679500000.0,"WEC ENERGY GROUP, INC. (Filer) ", 0000783325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operatingrevenues,7241700000.0,7523100000.0,7679500000.0,"WEC ENERGY GROUP, INC. (Filer) ", 0000783325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"WEC ENERGY GROUP, INC. (Filer) ", 0000783325,Deferredrevenues,104200000.0,106300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"WEC ENERGY GROUP, INC. (Filer) ", 0000783325,Deferredrevenues,104200000.0,106300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestIncomeAvailable-for-sale,4992000000,8092000000,8146000000,WELLS FARGO & COMPANY/MN (Filer) , 0000072971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestIncomeAvailable-for-sale,4992000000,8092000000,8146000000,WELLS FARGO & COMPANY/MN (Filer) , 0000072971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestIncomeAvailable-for-sale,4992000000,8092000000,8146000000,WELLS FARGO & COMPANY/MN (Filer) , 0000072971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netsales,2146900000.0,1839900000.0,1717400000.0,WEST PHARMACEUTICAL SERVICES INC (Filer) , 0000105770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netsales,2146900000.0,1839900000.0,1717400000.0,WEST PHARMACEUTICAL SERVICES INC (Filer) , 0000105770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netsales,2146900000.0,1839900000.0,1717400000.0,WEST PHARMACEUTICAL SERVICES INC (Filer) , 0000105770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netsales,2146900000.0,1839900000.0,1717400000.0,WEST PHARMACEUTICAL SERVICES INC (Filer) , 0000105770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenuenet,,,,WESTERN DIGITAL CORP (Filer) , 0000106040,,,,,,,,16569000000,,16922000000,16736000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenuenet,,,,WESTERN DIGITAL CORP (Filer) , 0000106040,,,,,,,,16569000000,,16922000000,16736000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenuenet,,,,WESTERN DIGITAL CORP (Filer) , 0000106040,,,,,,,,16569000000,,16922000000,16736000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WESTERN DIGITAL CORP (Filer) , 0000106040,Salesrelatedreservesandaccruedexpensesnotcurrentlydeductible,88000000,52000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WESTERN DIGITAL CORP (Filer) , 0000106040,Salesrelatedreservesandaccruedexpensesnotcurrentlydeductible,88000000,52000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netsales,,,,WestRock Co (Filer) , 0001732845,,,,17578800000.0,,,18289000000.0,,,,,,,,,,18746100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reclassificationadjustmentofnetloss-gainoncashflowhedgesincludedinearnings,,,,WestRock Co (Filer) , 0001732845,,,,3600000.0,,,-200000.0,,,,,,,,,,5500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reclassificationadjustmentofnetloss-gainoncashflowhedgesincludedinearnings,,,,WestRock Co (Filer) , 0001732845,,,,3600000.0,,,-200000.0,,,,,,,,,,5500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reclassificationadjustmentofnetloss-gainoncashflowhedgesincludedinearnings,,,,WestRock Co (Filer) , 0001732845,,,,3600000.0,,,-200000.0,,,,,,,,,,5500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reclassificationadjustmentofnetloss-gainoncashflowhedgesincludedinearnings,,,,WestRock Co (Filer) , 0001732845,,,,3600000.0,,,-200000.0,,,,,,,,,,5500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netsales,7532000000,6554000000,7476000000,WEYERHAEUSER CO (Filer) , 0000106535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netsales,19456000000,20419000000,21037000000,WHIRLPOOL CORP /DE/ (Filer) , 0000106640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netsales,19456000000,20419000000,21037000000,WHIRLPOOL CORP /DE/ (Filer) , 0000106640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netsales,19456000000,20419000000,21037000000,WHIRLPOOL CORP /DE/ (Filer) , 0000106640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netsales,19456000000,20419000000,21037000000,WHIRLPOOL CORP /DE/ (Filer) , 0000106640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SaleofEmbraco,0,58000000,0,WHIRLPOOL CORP /DE/ (Filer) , 0000106640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WHIRLPOOL CORP /DE/ (Filer) , 0000106640,Researchanddevelopmentcapitalization,121000000,133000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WHIRLPOOL CORP /DE/ (Filer) , 0000106640,Researchanddevelopmentcapitalization,121000000,133000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WHIRLPOOL CORP /DE/ (Filer) , 0000106640,Researchanddevelopmentcapitalization,121000000,133000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue,9352000000,9039000000,8513000000,WILLIS TOWERS WATSON PLC (Filer) , 0001140536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue,9352000000,9039000000,8513000000,WILLIS TOWERS WATSON PLC (Filer) , 0001140536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue,9352000000,9039000000,8513000000,WILLIS TOWERS WATSON PLC (Filer) , 0001140536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue,9352000000,9039000000,8513000000,WILLIS TOWERS WATSON PLC (Filer) , 0001140536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue,9352000000,9039000000,8513000000,WILLIS TOWERS WATSON PLC (Filer) , 0001140536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WILLIS TOWERS WATSON PLC (Filer) , 0001140536,Accruedrevenuenotcurrentlytaxable,163000000,120000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WILLIS TOWERS WATSON PLC (Filer) , 0001140536,Accruedrevenuenotcurrentlytaxable,163000000,120000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netsales,11797000000,11486000000,11221000000,"W.W. GRAINGER, INC. (Filer) ", 0000277135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totaloperatingrevenues,2095861000,6611099000,6717660000,WYNN RESORTS LTD (Filer) , 0001174922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totaloperatingrevenues,2095861000,6611099000,6717660000,WYNN RESORTS LTD (Filer) , 0001174922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totaloperatingrevenues,11526000000,11529000000,11537000000,XCEL ENERGY INC (Filer) , 0000072903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totaloperatingrevenues,11526000000,11529000000,11537000000,XCEL ENERGY INC (Filer) , 0000072903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
